disruptive_analysis_revenue,disruptive_analysis_rd_intensity,disruptive_analysis_margin_trend,disruptive_analysis_growth_rate,valuation_analysis_market_cap,valuation_analysis_margin_of_safety,llm_signal,price_change_6m,date,ticker
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-10,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-10,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-10,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,1.6443541835905768,2024-12-11,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1419606786964718,2024-12-11,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-11,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-11,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-11,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.4686789018656146,2024-12-12,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1325658421924248,2024-12-12,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-12,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-12,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-12,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.5447154471544713,2024-12-13,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1325960947725512,2024-12-13,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-13,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-13,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-13,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.6708237610764687,2024-12-14,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1587188806602355,2024-12-14,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-14,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-14,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-14,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.6969345484672742,2024-12-15,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1437164513257626,2024-12-15,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-12-15,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-15,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-15,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.6969345484672742,2024-12-16,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13782369515631293,2024-12-16,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-16,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-16,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-16,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,1.6969345484672742,2024-12-17,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13782369515631293,2024-12-17,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-17,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-17,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-17,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,1.7032054476000662,2024-12-18,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13782369515631293,2024-12-18,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-18,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-18,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-18,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8345524207593171,2024-12-19,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13596420725499653,2024-12-19,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-19,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-19,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-19,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8345524207593171,2024-12-20,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14405590631914086,2024-12-20,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-20,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-20,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-20,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8404886561954625,2024-12-21,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1351127054666166,2024-12-21,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-21,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-21,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-21,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8817280453257792,2024-12-22,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13196112979870792,2024-12-22,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-22,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-22,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-22,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8817280453257792,2024-12-23,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13171942561255529,2024-12-23,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-23,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-23,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-23,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.8817280453257792,2024-12-24,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13171942561255529,2024-12-24,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-24,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-24,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-24,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,1.6516780710329095,2024-12-25,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13171942561255529,2024-12-25,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-25,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-25,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-25,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.5587171828328878,2024-12-26,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13171942561255529,2024-12-26,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-26,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-26,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-26,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.5599245045611827,2024-12-27,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13350442430561124,2024-12-27,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-27,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-27,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-27,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.5475035216778836,2024-12-28,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.12984971221487962,2024-12-28,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bearish,0.2478260869565219,2024-12-28,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-28,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-28,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,neutral,1.444210842468839,2024-12-29,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.12756621635996163,2024-12-29,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,bullish,0.2478260869565219,2024-12-29,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-29,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-29,TSLA
666701000.0,0.5477177925336845,-0.019000000000000017,0,7841069771.0,-1.4682093229118163,bearish,1.444210842468839,2024-12-30,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14328470892765655,2024-12-30,MSFT
742555000.0,0.41150217828982366,-0.132,-0.3204234020608178,50914986146.0,-1.1282466919703644,neutral,0.2478260869565219,2024-12-30,PLTR
280522000000.0,0.12808621070718162,-0.06,-0.2733795432881595,1873675837271.0,-0.4952695107843137,bearish,0.25158795912731285,2024-12-30,AMZN
24578000000.0,0.05464236308894133,-0.015999999999999986,-0.220636732623034,559854307053.0,-0.9363568769997346,bearish,-0.2571525596400374,2024-12-30,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.444210842468839,2024-12-31,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14328470892765655,2024-12-31,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2024-12-31,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2024-12-31,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2024-12-31,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.214120527819344,2025-01-01,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14328470892765655,2025-01-01,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,neutral,0.2478260869565219,2025-01-01,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-01,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-01,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2108122792719367,2025-01-02,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14328470892765655,2025-01-02,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bearish,0.2478260869565219,2025-01-02,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-02,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-02,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2305056872687405,2025-01-03,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.14411764705882343,2025-01-03,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-03,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-03,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-03,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2305056872687405,2025-01-04,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.15238897646355382,2025-01-04,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-04,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-04,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-04,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2354072242823786,2025-01-05,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.15298436437797414,2025-01-05,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-05,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-05,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-05,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2354072242823786,2025-01-06,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13162881315220581,2025-01-06,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-06,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-06,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-06,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2354072242823786,2025-01-07,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13162881315220581,2025-01-07,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bearish,0.2478260869565219,2025-01-07,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-07,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-07,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.3057090239410678,2025-01-08,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.13162881315220581,2025-01-08,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,neutral,0.2478260869565219,2025-01-08,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-08,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-08,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.345244956772334,2025-01-09,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.1283163468958726,2025-01-09,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-09,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-09,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-09,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.3155498648456392,2025-01-10,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.10774094103508637,2025-01-10,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-10,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-10,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-10,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2039268788083954,2025-01-11,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.10238410940384264,2025-01-11,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-11,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-11,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-11,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2302000548095366,2025-01-12,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.09148711612222298,2025-01-12,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,neutral,0.2478260869565219,2025-01-12,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-12,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-12,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2302000548095366,2025-01-13,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.08645296845773441,2025-01-13,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-13,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-13,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-13,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.2302000548095366,2025-01-14,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.08645296845773441,2025-01-14,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-14,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-14,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-14,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.3106189664963088,2025-01-15,RDDT
143015000000.0,0.1347341187987274,-0.019999999999999907,-0.1491659130931417,3126133130265.0,-0.4701277317460549,bearish,0.08645296845773441,2025-01-15,MSFT
1092673000.0,0.5131086793578683,-0.125,-0.2913413352063605,50914986146.0,-1.2221299938584567,bullish,0.2478260869565219,2025-01-15,PLTR
386064000000.0,0.11070703303079282,-0.09299999999999997,-0.17827602794249736,1873675837271.0,-0.3937370851705484,bearish,0.25158795912731285,2025-01-15,AMZN
31536000000.0,0.047279299847793,0.031,-0.41407948274901063,559854307053.0,-0.8226757384853859,bearish,-0.2571525596400374,2025-01-15,TSLA
666701000.0,0.5477177925336845,-0.062000000000000055,-0.17079980945960904,7841069771.0,-1.4682093229118163,bullish,1.4959362061033585,2025-01-16,RDDT
